employee_id,gender,age,years_experience,education_level,department,job_title,job_level,city,performance_rating,manager_rating,months_since_promotion,variable_pay_pct,ctc
EMP05002,Female,29,6,Diploma,Marketing,Brand Manager,2,Pune,4.6,4.7,17,21.7,7.97
EMP05003,Female,31,4,"Top Private (ISB, XLRI, SP Jain)",Data Science,Senior Data Scientist,2,Coimbatore,4.3,2.4,17,10.6,8.74
EMP05004,Male,28,4,Other,Marketing,Marketing Executive,1,Patna,3.5,2.6,4,19.3,5.87
EMP05005,Male,25,2,Diploma,Customer Support,Customer Support Executive,1,Mumbai,5.0,3.1,42,7.1,7.15
EMP05006,Male,27,4,NIT,HR,HR Executive,2,Mumbai,3.7,2.8,2,8.2,11.01
EMP05007,Female,36,13,Other,HR,Talent Acquisition Specialist,5,Dehradun,2.4,2.2,2,11.9,16.9
EMP05008,Female,32,7,State University,Customer Support,Customer Support Executive,2,Indore,2.5,3.5,10,9.3,6.74
EMP05009,Female,34,11,Other,Engineering,Staff Engineer,2,Raipur,4.1,2.5,26,10.3,13.11
EMP05010,Male,32,8,Tier-2 Private,Operations,Process Improvement Specialist,3,Coimbatore,2.2,3.5,32,5.0,12.77
EMP05011,Male,29,3,Distance Learning,Product,Product Manager,1,Chennai,3.6,3.3,45,14.3,6.86
EMP05012,Male,28,1,"Top Private (ISB, XLRI, SP Jain)",Marketing,Marketing Executive,2,Guwahati,3.2,4.6,7,13.0,8.87
EMP05013,Male,29,3,Central University,Engineering,Software Engineer,1,Ahmedabad,5.0,2.7,16,11.8,7.65
EMP05014,Female,28,3,Tier-2 Private,Finance,Senior Financial Analyst,2,Ahmedabad,2.6,3.6,4,10.7,7.07
EMP05015,Male,29,3,State University,HR,HR Executive,1,Ahmedabad,4.3,3.6,4,8.8,7.43
EMP05016,Male,36,12,Distance Learning,HR,Compensation Analyst,4,Guwahati,3.2,3.1,35,10.7,17.52
EMP05017,Male,34,11,Tier-2 Private,Finance,Finance Manager,3,Lucknow,3.1,3.5,5,11.9,16.34
EMP05018,Male,54,28,State University,Customer Support,Support Manager,6,Bangalore,4.7,3.9,17,5.8,50.0
EMP05019,Female,25,3,IIM,Product,Associate Product Manager,1,Hyderabad,3.1,2.2,1,11.2,6.12
EMP05020,Male,45,18,Other,Product,Product Analyst,5,Chandigarh,2.8,3.7,21,14.2,30.35
EMP05021,Female,42,18,Tier-2 Private,HR,Learning & Development Manager,6,Kolkata,3.1,3.3,2,8.5,30.41
EMP05022,Female,31,5,Distance Learning,Finance,Finance Manager,2,Vadodara,2.7,3.9,1,11.4,8.04
EMP05023,Female,30,8,NIT,Product,Senior Product Manager,3,Surat,2.3,3.6,5,16.9,11.25
EMP05024,Female,38,14,Other,Engineering,Staff Engineer,4,Guwahati,2.9,4.5,1,11.5,17.76
EMP05025,Female,29,5,Other,HR,HR Business Partner,3,Indore,2.2,4.1,46,6.8,8.11
EMP05026,Female,29,5,Central University,Operations,Process Improvement Specialist,3,Bangalore,2.8,3.1,11,5.1,12.17
EMP05027,Male,28,3,Central University,HR,HR Manager,1,Mysore,2.8,4.6,45,9.7,5.76
EMP05028,Male,26,1,Central University,Sales,Sales Executive,1,Mumbai,3.7,3.7,6,23.4,7.85
EMP05029,Female,33,6,"Top Private (ISB, XLRI, SP Jain)",Operations,Supply Chain Analyst,2,Lucknow,2.5,4.0,7,7.3,8.5
EMP05030,Male,29,3,State University,Operations,Operations Manager,1,Chennai,4.0,,1,8.3,8.23
EMP05031,Male,25,2,Distance Learning,Finance,Finance Manager,2,Ranchi,1.8,3.9,3,16.8,6.65
EMP05032,Female,35,8,State University,Legal,Compliance Officer,3,Kochi,2.8,2.1,32,10.5,8.53
EMP05033,Male,26,2,IIM,Legal,Legal Associate,2,Mysore,3.3,,9,12.8,9.72
EMP05034,Male,34,10,IIIT,Sales,Account Manager,3,Raipur,3.2,4.0,34,28.6,14.96
EMP05035,Female,30,8,Tier-2 Private,Data Science,Senior Data Scientist,3,Kolkata,3.5,3.7,24,9.9,12.4
EMP05036,Male,30,4,Tier-2 Private,Customer Support,Customer Support Executive,2,Kochi,2.4,2.4,1,6.0,7.07
EMP05037,Female,32,5,NIT,HR,HR Executive,2,Lucknow,5.0,3.0,57,11.3,9.2
EMP05038,Male,25,2,IIT,Marketing,Marketing Executive,1,Indore,4.8,3.0,9,14.9,7.89
EMP05039,Female,37,10,Tier-2 Private,Product,Senior Product Manager,4,Visakhapatnam,1.4,3.3,58,10.9,11.86
EMP05040,Female,28,6,State University,Engineering,Software Engineer,1,Kolkata,4.0,,31,9.3,9.95
EMP05041,Male,34,7,Tier-2 Private,Legal,Legal Associate,1,Chandigarh,3.2,3.1,55,13.9,10.03
EMP05042,Male,31,8,Central University,HR,HR Business Partner,3,Lucknow,3.4,,59,11.1,12.4
EMP05043,Male,27,3,Distance Learning,Customer Support,Customer Support Executive,1,Chennai,3.4,3.3,96,9.3,8.45
EMP05044,Male,24,2,NIT,Sales,Senior Account Manager,2,Ahmedabad,2.9,,10,22.3,7.45
EMP05045,Male,38,11,Central University,Legal,Senior Legal Counsel,2,Bangalore,3.4,3.3,63,14.4,11.59
EMP05046,Female,34,9,"Top Private (ISB, XLRI, SP Jain)",Marketing,Brand Manager,3,Surat,4.7,3.2,3,24.2,10.8
EMP05047,Male,31,4,Other,Finance,Financial Analyst,2,Hyderabad,5.0,2.4,6,13.8,12.2
EMP05048,Female,32,8,State University,Marketing,Marketing Manager,3,Chennai,3.4,2.6,8,21.4,9.87
EMP05049,Male,36,14,Distance Learning,Engineering,Engineering Manager,5,Hyderabad,2.2,4.2,3,9.3,33.75
EMP05050,Female,39,13,Diploma,Sales,Senior Account Manager,4,Guwahati,3.3,2.9,20,24.3,12.6
EMP05051,Male,26,4,Tier-2 Private,Legal,Legal Associate,2,Indore,3.2,,1,8.8,9.38
EMP05052,Male,27,2,Central University,Engineering,Senior Software Engineer,1,Delhi,4.6,3.2,5,14.1,8.53
EMP05053,Male,24,2,State University,Legal,Senior Legal Counsel,1,Kolkata,2.5,4.1,24,10.5,6.53
EMP05054,Male,27,4,IIM,Operations,Process Improvement Specialist,3,Chandigarh,2.0,2.8,34,5.3,11.83
EMP05055,Female,41,16,Diploma,HR,Learning & Development Manager,6,Bhopal,2.9,2.9,3,8.7,21.32
EMP05056,Male,29,3,Other,Sales,Senior Account Manager,2,Mumbai,4.0,3.9,24,19.2,8.09
EMP05057,Male,25,3,BITS,Engineering,Senior Software Engineer,1,Vadodara,2.7,3.4,15,12.5,6.69
EMP05058,Male,26,3,BITS,Customer Support,Customer Support Executive,1,Coimbatore,3.3,2.2,2,8.8,5.51
EMP05059,Female,31,4,Tier-2 Private,Legal,Legal Associate,1,Lucknow,4.1,3.2,34,10.3,5.03
EMP05060,Male,28,6,Tier-2 Private,Sales,Sales Executive,2,Delhi,2.3,,8,24.9,11.99
EMP05061,Male,25,2,State University,Finance,Financial Analyst,2,Bangalore,3.4,3.5,23,11.1,8.82
EMP05062,Male,39,12,Central University,Data Science,ML Engineer,3,Kochi,3.7,4.2,4,12.5,18.34
EMP05063,Male,30,5,IIT,Finance,Controller,3,Ahmedabad,4.0,,8,14.4,13.69
EMP05064,Male,52,30,Diploma,Marketing,Growth Manager,5,Kochi,3.2,4.3,19,13.5,50.0
EMP05065,Female,29,2,BITS,Customer Support,Customer Support Executive,1,Mumbai,4.7,3.8,81,9.7,4.28
EMP05066,Male,42,18,State University,Marketing,Digital Marketing Manager,5,Bangalore,3.1,4.2,35,23.5,40.25
EMP05067,Female,42,16,Other,Sales,Business Development Manager,6,Mysore,4.1,2.1,21,21.2,34.19
EMP05068,Male,29,4,Central University,Marketing,Marketing Executive,2,Mumbai,4.4,3.4,15,20.5,9.52
EMP05069,Male,28,4,Central University,Engineering,Senior Software Engineer,1,Mumbai,1.4,4.0,13,14.1,7.86
EMP05070,Male,27,3,Distance Learning,Sales,Sales Executive,1,Chennai,4.7,3.2,4,18.2,8.04
EMP05071,Male,28,3,IIT,Finance,Financial Analyst,1,Bangalore,2.6,2.3,1,13.7,7.57
EMP05072,Male,30,6,IIT,HR,HR Executive,2,Kochi,3.1,4.3,7,9.6,10.39
EMP05073,Male,29,6,NIT,Finance,Financial Analyst,1,Jaipur,4.4,4.2,3,16.9,9.9
EMP05074,Male,27,1,NIT,Sales,Account Manager,1,Lucknow,3.1,4.5,1,33.5,5.76
EMP05075,Female,56,30,State University,Legal,Company Secretary,6,Lucknow,3.4,1.9,2,9.6,50.0
EMP05076,Male,30,5,State University,Sales,Account Manager,3,Chennai,4.2,,4,34.4,12.41
EMP05077,Male,32,6,Central University,Legal,Legal Manager,2,Bangalore,3.6,3.3,27,10.6,8.16
EMP05078,Male,28,3,Diploma,Operations,Supply Chain Analyst,2,Visakhapatnam,2.7,2.9,38,8.1,6.4
EMP05079,Male,32,5,Central University,HR,Talent Acquisition Specialist,3,Kolkata,4.4,3.7,61,6.7,12.58
EMP05080,Female,31,4,Tier-2 Private,Sales,Sales Executive,2,Kolkata,3.8,3.5,12,27.7,8.72
EMP05081,Male,33,6,Central University,Operations,Operations Manager,2,Mumbai,2.2,,59,7.6,11.26
EMP05082,Female,27,5,Distance Learning,Product,Associate Product Manager,2,Kolkata,3.4,4.4,6,10.6,9.53
EMP05083,Male,32,10,State University,Product,Group Product Manager,4,Mumbai,3.8,2.2,20,11.7,21.85
EMP05084,Male,31,7,Diploma,Engineering,Senior Software Engineer,2,Surat,3.2,3.9,12,10.5,11.39
EMP05085,Female,35,9,Diploma,Sales,Sales Manager,4,Hyderabad,2.2,2.4,32,18.3,11.68
EMP05086,Male,29,6,Distance Learning,Data Science,Data Analyst,1,Guwahati,2.4,3.7,10,8.7,8.17
EMP05087,Female,29,7,Other,Engineering,Lead Engineer,3,Hyderabad,2.9,3.6,22,10.5,13.03
EMP05088,Male,27,5,Tier-2 Private,Legal,Senior Legal Counsel,2,Chennai,3.8,4.5,20,12.6,9.97
EMP05089,Female,37,12,Diploma,Engineering,Staff Engineer,4,Lucknow,4.4,3.1,10,13.5,15.56
EMP05090,Male,34,7,State University,Customer Support,Support Team Lead,3,Bangalore,2.4,3.7,80,7.3,11.39
EMP05091,Male,29,5,Central University,Product,Senior Product Manager,3,Raipur,3.0,2.0,15,12.0,8.8
EMP05092,Female,31,5,State University,Customer Support,Customer Support Executive,2,Jaipur,1.8,4.1,17,9.1,7.44
EMP05093,Male,27,5,Diploma,Operations,Operations Executive,1,Vadodara,3.5,4.0,9,7.5,6.2
EMP05094,Male,29,6,Central University,Engineering,Staff Engineer,2,Pune,4.7,3.7,5,13.4,10.17
EMP05095,Female,31,5,Tier-2 Private,Sales,Sales Executive,2,Delhi,4.3,3.4,8,29.5,6.06
EMP05096,Male,28,4,Diploma,Customer Support,Support Team Lead,2,Vadodara,3.3,3.1,50,5.6,9.03
EMP05097,Female,32,10,Diploma,Customer Support,Support Manager,3,Hyderabad,3.2,3.0,24,6.4,12.34
EMP05098,Female,33,10,Diploma,Legal,Legal Manager,3,Pune,3.2,2.8,96,14.2,10.63
EMP05099,Female,47,21,Central University,Product,Group Product Manager,5,Indore,3.2,2.7,15,18.0,32.7
EMP05100,Female,29,3,Tier-2 Private,Data Science,Data Analyst,2,Kolkata,3.5,3.4,16,8.1,6.92
EMP05101,Male,35,9,Tier-2 Private,Finance,Senior Financial Analyst,3,Kochi,3.2,4.6,18,13.8,14.61
EMP05102,Male,25,1,Tier-2 Private,HR,HR Manager,1,Dehradun,3.5,3.3,33,9.6,5.13
EMP05103,Male,37,10,Central University,Sales,Sales Manager,3,Indore,2.6,3.7,22,26.4,12.03
EMP05104,Female,29,2,Tier-2 Private,Customer Support,Customer Success Manager,2,Kolkata,3.8,3.2,49,7.2,7.3
EMP05105,Female,27,3,State University,Marketing,Marketing Executive,1,Bhopal,4.0,3.2,1,21.7,5.33
EMP05106,Male,30,7,IIM,Marketing,Marketing Manager,2,Bhopal,5.0,3.4,20,13.8,11.52
EMP05107,Male,30,3,"Top Private (ISB, XLRI, SP Jain)",Legal,Legal Associate,1,Jaipur,3.9,4.7,42,14.4,9.05
EMP05108,Male,27,3,Diploma,Customer Support,Support Team Lead,1,Ranchi,3.4,3.5,5,8.1,5.85
EMP05109,Male,28,4,BITS,Marketing,Marketing Manager,3,Thiruvananthapuram,4.8,4.2,30,23.6,11.15
EMP05110,Female,37,10,Tier-2 Private,HR,Talent Acquisition Specialist,3,Hyderabad,4.6,3.3,14,11.7,11.25
EMP05111,Male,26,3,Central University,Product,Associate Product Manager,1,Chennai,2.9,4.8,1,15.9,9.12
EMP05112,Female,32,5,Other,Finance,Finance Manager,2,Kolkata,4.9,,60,10.0,8.96
EMP05113,Female,26,4,BITS,Sales,Sales Executive,1,Mumbai,3.8,3.9,6,16.6,6.54
EMP05114,Female,33,10,IIIT,Data Science,Senior Data Scientist,2,Kolkata,2.4,3.8,22,13.7,10.96
EMP05115,Male,34,10,State University,Product,Group Product Manager,3,Bangalore,2.9,4.0,9,16.5,19.6
EMP05116,Female,25,1,Tier-2 Private,Data Science,Data Analyst,1,Hyderabad,3.0,3.0,5,11.4,6.24
EMP05117,Female,35,12,Tier-2 Private,Product,Product Analyst,5,Delhi,4.7,3.5,10,15.1,24.13
EMP05118,Female,30,3,Other,Sales,Sales Executive,1,Indore,3.6,,1,21.8,7.59
EMP05119,Male,32,7,Tier-2 Private,Legal,Senior Legal Counsel,2,Delhi,3.6,3.9,1,8.7,11.76
EMP05120,Male,29,3,BITS,Finance,Senior Financial Analyst,1,Mysore,3.4,3.2,16,14.2,7.45
EMP05121,Female,33,7,Diploma,Legal,Legal Associate,2,Jaipur,5.0,2.3,2,11.7,9.29
EMP05122,Male,55,30,Diploma,Marketing,Growth Manager,6,Guwahati,3.3,3.3,12,15.0,48.83
EMP05123,Male,31,6,IIIT,Product,Associate Product Manager,2,Chennai,3.2,2.8,7,13.2,11.37
EMP05124,Male,29,4,Tier-2 Private,Customer Support,Support Team Lead,2,Pune,4.4,3.9,1,6.6,9.53
EMP05125,Male,31,5,Tier-2 Private,HR,HR Executive,1,Raipur,3.6,2.6,37,5.9,4.79
EMP05126,Male,29,2,Distance Learning,Data Science,Data Analyst,1,Lucknow,4.6,2.5,38,10.0,7.68
EMP05127,Male,39,16,IIT,Product,Product Analyst,5,Hyderabad,3.2,3.7,12,19.8,31.36
EMP05128,Male,32,7,Distance Learning,Finance,Senior Financial Analyst,3,Bhopal,3.6,2.5,3,10.1,16.65
EMP05129,Female,25,2,Tier-2 Private,Data Science,Data Scientist,1,Visakhapatnam,4.9,3.4,21,9.5,6.95
EMP05130,Female,25,2,State University,Customer Support,Customer Support Executive,2,Bhopal,3.1,4.4,3,9.1,4.97
EMP05131,Male,33,6,Distance Learning,Operations,Operations Executive,1,Jaipur,4.3,3.9,14,7.0,10.64
EMP05132,Male,35,11,State University,Customer Support,Support Team Lead,3,Visakhapatnam,2.3,4.1,2,5.2,15.86
EMP05133,Male,28,2,Distance Learning,Product,Senior Product Manager,2,Bangalore,4.1,4.0,8,17.6,10.73
EMP05134,Male,39,13,Diploma,Legal,Legal Manager,3,Pune,3.0,2.3,1,14.3,17.92
EMP05135,Female,27,5,State University,Operations,Supply Chain Analyst,2,Chennai,4.2,1.8,7,5.5,7.1
EMP05136,Male,27,3,Central University,Finance,Financial Analyst,1,Delhi,2.6,3.9,5,11.4,7.16
EMP05137,Male,27,4,State University,Finance,Financial Analyst,1,Vadodara,4.3,,96,17.6,8.03
EMP05138,Male,43,20,NIT,Data Science,Analytics Manager,5,Chennai,3.4,3.9,26,12.2,50.0
EMP05139,Male,25,2,"Top Private (ISB, XLRI, SP Jain)",Sales,Account Manager,1,Patna,3.8,3.8,2,18.0,7.62
EMP05140,Female,28,3,NIT,Sales,Account Manager,2,Mysore,3.6,2.8,20,29.1,8.32
EMP05141,Female,33,11,IIIT,HR,Talent Acquisition Specialist,3,Mumbai,3.4,3.6,9,10.1,13.9
EMP05142,Male,31,7,Other,Legal,Legal Manager,2,Chennai,3.0,4.2,61,9.1,10.44
EMP05143,Male,26,3,NIT,Operations,Operations Executive,1,Bhopal,2.7,3.3,4,6.8,7.95
EMP05144,Female,38,11,BITS,Sales,Sales Executive,2,Indore,4.0,2.7,24,31.8,13.52
EMP05145,Male,38,12,IIIT,Customer Support,Support Manager,4,Surat,2.6,2.6,3,6.2,14.68
EMP05146,Female,31,7,Tier-2 Private,Finance,Controller,3,Coimbatore,3.4,2.4,14,15.1,9.68
EMP05147,Female,26,3,Distance Learning,Operations,Operations Executive,1,Mumbai,2.7,3.0,17,9.0,5.91
EMP05148,Male,30,4,State University,Operations,Operations Executive,2,Lucknow,3.2,3.7,5,5.5,7.93
EMP05149,Female,32,7,IIT,Customer Support,Support Team Lead,2,Kolkata,2.0,4.3,54,8.8,8.66
EMP05150,Male,27,2,Distance Learning,Sales,Sales Executive,1,Visakhapatnam,4.4,3.2,4,28.7,8.07
EMP05151,Female,37,15,IIM,Product,Group Product Manager,5,Mumbai,4.1,,6,18.2,30.66
EMP05152,Male,41,19,Tier-2 Private,Legal,Company Secretary,6,Nagpur,3.4,3.8,43,11.3,43.12
EMP05153,Male,30,5,State University,Legal,Legal Associate,2,Patna,3.6,3.2,17,12.7,9.64
EMP05154,Male,31,7,"Top Private (ISB, XLRI, SP Jain)",Data Science,Data Scientist,1,Mumbai,4.4,4.5,16,11.8,13.13
EMP05155,Male,39,13,IIM,Sales,Key Account Manager,4,Mumbai,3.1,4.1,11,30.1,18.38
EMP05156,Male,45,23,Other,Product,Director of Product,6,Coimbatore,4.5,4.0,29,17.4,50.0
EMP05157,Male,40,17,State University,Product,Director of Product,4,Kolkata,2.9,2.6,6,16.8,28.26
EMP05158,Female,27,1,Tier-2 Private,Marketing,Marketing Executive,1,Hyderabad,3.5,2.9,7,13.9,5.93
EMP05159,Male,31,4,State University,Finance,Senior Financial Analyst,3,Delhi,2.4,4.3,1,17.0,14.1
EMP05160,Male,34,8,State University,Legal,Legal Associate,2,Hyderabad,4.6,3.4,12,14.4,11.22
EMP05161,Female,26,4,Other,Data Science,Senior Data Scientist,3,Hyderabad,3.3,1.7,9,10.3,7.33
EMP05162,Female,43,21,Diploma,Legal,Company Secretary,5,Jaipur,3.8,4.5,12,12.7,35.73
EMP05163,Male,45,18,Tier-2 Private,Engineering,Principal Engineer,5,Dehradun,2.9,3.4,6,10.2,37.19
EMP05164,Male,27,3,Tier-2 Private,Product,Associate Product Manager,1,Hyderabad,3.3,3.8,96,13.4,7.27
EMP05165,Female,29,5,Central University,Marketing,Brand Manager,2,Pune,2.7,3.6,19,13.8,9.26
EMP05166,Female,30,3,Central University,HR,HR Executive,1,Pune,2.8,3.2,6,7.2,4.8
EMP05167,Male,28,5,NIT,Legal,Legal Manager,2,Delhi,2.2,4.4,5,9.2,10.21
EMP05168,Female,28,5,NIT,Operations,Supply Chain Analyst,3,Ahmedabad,3.3,3.2,45,6.0,9.07
EMP05169,Male,37,11,State University,HR,Talent Acquisition Specialist,4,Visakhapatnam,2.9,3.4,2,11.0,15.38
EMP05170,Male,30,3,Diploma,Data Science,Data Analyst,1,Bangalore,5.0,5.0,43,14.8,8.93
EMP05171,Female,24,0,Central University,Engineering,Senior Software Engineer,1,Chandigarh,2.6,2.2,5,11.9,4.93
EMP05172,Female,23,1,"Top Private (ISB, XLRI, SP Jain)",Sales,Sales Executive,1,Chennai,2.9,3.4,22,33.7,6.45
EMP05173,Female,24,2,State University,HR,HR Executive,1,Ranchi,4.1,3.6,1,10.9,4.98
EMP05174,Male,25,3,NIT,Marketing,Marketing Manager,1,Delhi,2.7,,14,15.1,7.47
EMP05175,Male,30,6,Distance Learning,HR,HR Executive,2,Thiruvananthapuram,3.3,5.0,16,9.7,7.94
EMP05176,Male,27,2,Central University,Legal,Senior Legal Counsel,1,Kolkata,4.0,3.7,18,14.0,7.62
EMP05177,Male,26,2,Distance Learning,Marketing,Marketing Executive,1,Bangalore,4.0,2.8,7,14.1,6.17
EMP05178,Male,26,3,State University,HR,HR Executive,1,Chennai,3.5,3.8,22,9.9,6.51
EMP05179,Male,28,2,Tier-2 Private,HR,HR Executive,1,Hyderabad,3.4,,4,9.9,6.2
EMP05180,Male,31,4,State University,Legal,Legal Manager,3,Coimbatore,4.2,4.4,2,13.2,13.05
EMP05181,Female,26,3,NIT,Product,Associate Product Manager,1,Coimbatore,4.4,,1,12.2,7.02
EMP05182,Male,35,9,Central University,Engineering,Lead Engineer,3,Kochi,3.5,3.5,2,13.7,15.1
EMP05183,Male,28,3,"Top Private (ISB, XLRI, SP Jain)",Customer Support,Support Team Lead,1,Hyderabad,3.9,3.3,9,5.3,8.84
EMP05184,Female,30,4,Diploma,Marketing,Marketing Manager,2,Mumbai,3.0,3.6,3,16.5,8.19
EMP05185,Male,26,4,Diploma,HR,HR Executive,2,Pune,4.4,3.8,20,5.2,8.76
EMP05186,Female,36,10,Distance Learning,Marketing,Marketing Manager,2,Raipur,4.1,2.2,24,21.3,10.02
EMP05187,Male,31,5,Central University,Product,Group Product Manager,3,Mumbai,3.2,2.6,1,14.0,9.67
EMP05188,Male,38,12,Diploma,Data Science,ML Engineer,4,Bhopal,3.0,3.9,5,10.2,22.7
EMP05189,Female,29,2,Distance Learning,Operations,Operations Executive,1,Vadodara,4.9,2.6,92,6.6,4.81
EMP05190,Male,31,5,Tier-2 Private,HR,HR Business Partner,2,Pune,3.0,2.6,5,5.7,8.85
EMP05191,Female,31,4,Central University,Operations,Operations Executive,2,Thiruvananthapuram,3.3,3.5,5,6.1,5.88
EMP05192,Female,28,2,IIIT,Sales,Account Manager,1,Jaipur,2.4,2.5,27,30.7,5.21
EMP05193,Male,29,5,Distance Learning,Product,Group Product Manager,3,Chennai,4.3,3.4,7,19.6,13.09
EMP05194,Female,47,20,IIT,Marketing,Content Strategist,6,Coimbatore,3.0,3.8,9,23.9,43.18
EMP05195,Female,29,3,Diploma,Operations,Operations Manager,1,Kochi,3.5,,22,5.7,3.59
EMP05196,Female,30,5,IIIT,Legal,Legal Associate,1,Hyderabad,3.4,3.7,20,10.6,6.71
EMP05197,Male,27,2,Tier-2 Private,Engineering,Senior Software Engineer,1,Hyderabad,5.0,4.2,12,8.1,9.33
EMP05198,Male,26,2,Central University,Product,Product Manager,1,Kochi,4.9,2.9,7,13.4,7.51
EMP05199,Female,28,3,Tier-2 Private,Data Science,Data Scientist,1,Pune,3.7,4.4,3,10.0,5.93
EMP05200,Male,28,4,NIT,Product,Product Manager,3,Raipur,2.9,3.0,1,16.7,11.36
EMP05201,Male,26,4,State University,Customer Support,Support Team Lead,2,Surat,3.6,3.8,63,8.7,8.45
EMP05202,Male,29,5,State University,Data Science,Data Scientist,1,Visakhapatnam,3.4,2.9,10,11.2,8.66
EMP05203,Male,28,1,Distance Learning,Sales,Sales Executive,2,Nagpur,4.7,3.0,9,24.4,7.76
EMP05204,Male,26,3,IIIT,Sales,Sales Executive,1,Bhopal,5.0,4.6,5,28.1,8.61
EMP05205,Male,34,8,Diploma,Sales,Account Manager,3,Bangalore,3.7,4.8,6,26.1,14.28
EMP05206,Male,26,2,State University,Data Science,Data Analyst,1,Guwahati,4.1,4.2,18,14.4,7.02
EMP05207,Male,27,4,IIIT,Engineering,Senior Software Engineer,2,Hyderabad,5.0,3.3,41,8.0,14.04
EMP05208,Female,31,7,Other,Data Science,Senior Data Scientist,2,Bhopal,3.9,2.6,32,12.3,7.02
EMP05209,Male,30,3,Tier-2 Private,Legal,Senior Legal Counsel,2,Mumbai,2.8,2.3,7,9.7,8.93
EMP05210,Male,29,7,Distance Learning,Engineering,Lead Engineer,3,Indore,3.4,3.7,13,11.9,11.58
EMP05211,Male,28,2,IIM,Sales,Sales Executive,2,Guwahati,3.5,2.4,8,22.3,9.69
EMP05212,Male,37,11,State University,Finance,Finance Manager,3,Nagpur,2.9,3.3,25,14.9,15.67
EMP05213,Female,30,7,Tier-2 Private,Customer Support,Support Team Lead,2,Kolkata,3.5,3.6,2,8.1,9.66
EMP05214,Female,32,6,State University,Marketing,Marketing Manager,2,Bangalore,2.3,2.6,1,23.0,8.99
EMP05215,Male,38,13,Central University,Marketing,Digital Marketing Manager,4,Visakhapatnam,1.9,3.5,36,14.0,19.15
EMP05216,Male,28,4,Diploma,Marketing,Brand Manager,2,Chennai,3.4,3.3,10,24.6,7.79
EMP05217,Male,26,3,"Top Private (ISB, XLRI, SP Jain)",Legal,Senior Legal Counsel,1,Ranchi,3.3,,12,13.3,6.74
EMP05218,Male,42,15,NIT,Sales,Key Account Manager,4,Indore,4.9,3.6,3,27.2,24.93
EMP05219,Male,44,21,NIT,Customer Support,Support Manager,6,Mumbai,3.1,3.1,7,7.0,50.0
EMP05220,Male,30,3,Distance Learning,Marketing,Marketing Executive,1,Hyderabad,3.7,2.6,22,19.2,7.47
EMP05221,Male,30,5,Tier-2 Private,Legal,Legal Associate,1,Delhi,3.1,4.9,38,8.3,9.66
EMP05222,Male,39,12,NIT,Engineering,Lead Engineer,4,Guwahati,2.0,,18,8.6,24.5
EMP05223,Male,28,5,Diploma,Operations,Operations Executive,2,Jaipur,3.4,3.0,8,6.5,9.27
EMP05224,Male,31,9,Central University,Operations,Logistics Manager,4,Coimbatore,3.7,4.4,1,9.9,18.29
EMP05225,Male,35,10,Tier-2 Private,Engineering,Software Engineer,2,Thiruvananthapuram,3.1,3.5,7,9.9,13.52
EMP05226,Male,28,4,IIT,Data Science,Senior Data Scientist,2,Pune,3.3,4.3,2,14.4,10.04
EMP05227,Male,33,8,Distance Learning,Customer Support,Support Manager,3,Delhi,4.2,3.6,1,9.3,11.72
EMP05228,Male,30,6,Tier-2 Private,Engineering,Senior Software Engineer,2,Ahmedabad,3.3,3.8,1,13.4,11.12
EMP05229,Male,25,2,IIIT,HR,HR Manager,1,Chennai,4.5,3.9,30,10.1,9.25
EMP05230,Male,29,3,IIIT,Sales,Account Manager,1,Delhi,3.7,3.6,32,23.6,8.27
EMP05231,Female,28,3,Central University,Customer Support,Support Team Lead,1,Coimbatore,4.3,2.6,2,6.3,5.15
EMP05232,Female,36,11,Other,Product,Product Manager,2,Indore,4.8,,36,12.2,8.33
EMP05233,Male,37,11,Tier-2 Private,Operations,Supply Chain Analyst,4,Hyderabad,2.8,,19,8.7,21.09
EMP05234,Male,36,10,Central University,Sales,Senior Account Manager,3,Nagpur,4.4,4.1,1,31.6,20.14
EMP05235,Female,31,8,Tier-2 Private,Customer Support,Support Team Lead,2,Delhi,4.6,2.8,32,9.9,7.3
EMP05236,Female,34,8,Diploma,Operations,Logistics Manager,4,Coimbatore,4.4,,23,6.8,9.47
EMP05237,Male,30,7,Tier-2 Private,Product,Product Manager,2,Indore,3.3,4.0,1,12.0,12.48
EMP05238,Male,35,8,Central University,Legal,Senior Legal Counsel,3,Hyderabad,1.3,3.6,9,11.8,15.11
EMP05239,Male,34,8,State University,Customer Support,Support Team Lead,3,Kochi,5.0,,2,6.9,8.95
EMP05240,Male,27,2,Central University,Finance,Finance Manager,2,Nagpur,2.2,2.1,1,11.5,7.9
EMP05241,Male,26,3,Distance Learning,Marketing,Marketing Executive,1,Bangalore,5.0,3.3,15,19.2,7.54
EMP05242,Male,29,2,Distance Learning,Operations,Operations Executive,1,Kolkata,2.6,3.2,6,9.5,5.73
EMP05243,Male,38,13,Tier-2 Private,Legal,Company Secretary,4,Kolkata,2.5,4.1,20,8.3,18.5
